,source,values,pvalues,target,source cell type,target cell type,CT
1895,VTN,0.44394292869654545,0.0,VEGFA,Endothelial,Ependymal,6
1898,DCN,0.06571825594041689,0.0,VEGFA,Endothelial,Ependymal,6
2040,VIP,0.08648868903876111,0.803,F3,Endothelial,Ependymal,6
2481,COL27A1,0.1714425647134318,0.0,ITGB1,Endothelial,Ependymal,6
2653,WNT5A,0.13241220012633328,0.0,VANGL2,Endothelial,Ependymal,6
2696,WNT5A,0.22611892564295238,0.872,RORA,Endothelial,Ependymal,6
2895,DPP4,0.03388727677835569,0.026,CXCL12,Endothelial,Ependymal,6
2902,VTN,2.3264361064238637,0.0,HSP90AA1,Endothelial,Ependymal,6
2927,AGT,0.05798690191364422,0.966,ADRA2A,Endothelial,Ependymal,6
2929,CXCL1,0.06332249725556924,0.0,ADRA2A,Endothelial,Ependymal,6
2947,PF4,0.051215794122036,0.0,ADRA2A,Endothelial,Ependymal,6
3021,PTN,1.6409513377929983,0.0,SDC1,Endothelial,Ependymal,6
3066,AGT,0.04023226464955114,1.0,PLCB1,Endothelial,Ependymal,6
3068,EDN1,0.2689271592375032,0.0,PLCB1,Endothelial,Ependymal,6
3110,ACE2,0.13739406271181137,0.006,AGT,Endothelial,Ependymal,6
3404,BMP5,0.11279178740147244,0.0,PTPRD,Endothelial,Ependymal,6
3529,TGFB2,0.3659548262279753,0.0,TGFBR2,Endothelial,Ependymal,6
3674,BMP2,0.07318549916836842,0.0,BMPR2,Endothelial,Ependymal,6
3677,BMP4,0.08399924983248462,0.0,BMPR2,Endothelial,Ependymal,6
3679,BMP5,0.06899175789830976,0.0,BMPR2,Endothelial,Ependymal,6
3877,EDN1,0.487914390438884,0.0,EDNRB,Endothelial,Ependymal,6
3878,EDN3,0.5737084810405093,0.0,EDNRB,Endothelial,Ependymal,6
3933,PTN,2.293212477931574,0.0,NCL,Endothelial,Ependymal,6
3960,VTN,0.6752966342981119,0.0,ROCK1,Endothelial,Ependymal,6
4142,EDN1,0.2614712980982541,0.0,ECE1,Endothelial,Ependymal,6
4168,VEGFA,0.05548816202888143,0.0,AKT3,Endothelial,Ependymal,6
24,EDN1,0.3035550977525626,0.0,JAK2,Endothelial,NG2,6
32,TNFSF10,0.385830597386837,0.0,PIK3R1,Endothelial,NG2,6
42,HBEGF,0.5374490481630468,0.0,PIK3R1,Endothelial,NG2,6
52,EFNB2,0.3490045054028292,0.0,PIK3R1,Endothelial,NG2,6
59,FGFR3,0.3112258377385505,0.0,PIK3R1,Endothelial,NG2,6
65,AGT,0.2972433375974599,0.0,PIK3R1,Endothelial,NG2,6
66,CX3CL1,0.40420164671455444,0.0,PIK3R1,Endothelial,NG2,6
67,VEGFA,0.2929394720733407,0.0,PIK3R1,Endothelial,NG2,6
68,VEGFC,0.36766441607670836,0.0,PIK3R1,Endothelial,NG2,6
75,NTN1,0.3253568444097117,0.0,PIK3R1,Endothelial,NG2,6
79,LAMB1,0.3157000971582742,0.0,PIK3R1,Endothelial,NG2,6
350,EFNB2,0.12262750245019435,0.0,EPHA4,Endothelial,NG2,6
351,FGFR3,0.08484883478591568,0.002,EPHA4,Endothelial,NG2,6
974,AGT,0.07098243694600617,0.873,PRKCE,Endothelial,NG2,6
975,VEGFC,0.14140351542525464,0.0,PRKCE,Endothelial,NG2,6
1247,EFNB2,0.10916763655114531,0.386,EPHB1,Endothelial,NG2,6
1399,BMP2,0.103945092992132,0.0,FGFR3,Endothelial,NG2,6
1574,VEGFA,1.3147142522999569,0.0,PDGFRA,Endothelial,NG2,6
1575,VEGFC,1.3894391963033246,0.0,PDGFRA,Endothelial,NG2,6
1582,NRP1,1.629352817526256,0.0,PDGFRA,Endothelial,NG2,6
2099,WNT5A,0.1518098161385601,0.0,LRP6,Endothelial,NG2,6
2100,BMP4,0.09759044437281197,0.0,LRP6,Endothelial,NG2,6
2113,APOE,0.921675552451958,0.985,LRP6,Endothelial,NG2,6
2283,WNT5A,0.10590330028397843,0.0,FZD4,Endothelial,NG2,6
2423,PF4,0.05089102113937795,0.0,MAP2K3,Endothelial,NG2,6
2696,WNT5A,0.1715774151889489,0.999,RORA,Endothelial,NG2,6
2735,TNFSF10,0.16402537280185833,0.0,MAP3K1,Endothelial,NG2,6
2740,SPP1,0.07423770288068779,0.0,MAP3K1,Endothelial,NG2,6
2902,VTN,1.0371620932875665,0.779,HSP90AA1,Endothelial,NG2,6
3110,ACE2,0.10300215585500812,0.347,AGT,Endothelial,NG2,6
3191,BMP4,0.08318401913454027,0.0,ACACA,Endothelial,NG2,6
3449,PF4,0.12260029084042633,0.0,GNAI1,Endothelial,NG2,6
3729,BMP2,0.09220965168937169,0.0,BMPR1A,Endothelial,NG2,6
3732,BMP4,0.10302340235348789,0.0,BMPR1A,Endothelial,NG2,6
3734,BMP5,0.08801591041931303,0.0,BMPR1A,Endothelial,NG2,6
3847,EFNB2,0.11864489258553311,0.0,EPHB3,Endothelial,NG2,6
3853,EFNB2,0.4843237711491602,0.0,GRM5,Endothelial,NG2,6
3885,VEGFA,0.0624697922716856,0.007,NRP2,Endothelial,NG2,6
3886,VEGFC,0.13719473627505327,0.0,NRP2,Endothelial,NG2,6
3893,SEMA3G,0.26132817487387217,0.0,NRP2,Endothelial,NG2,6
3898,OXT,0.06068116543402882,0.004,SLC12A5,Endothelial,NG2,6
3942,FGFR3,0.06468557317273521,0.0,DYRK1A,Endothelial,NG2,6
3960,VTN,0.6863062109718937,0.0,ROCK1,Endothelial,NG2,6
3980,PTN,1.7325788275939373,0.0,CDH10,Endothelial,NG2,6
4056,AVP,0.08854096463869668,1.0,PTH1R,Endothelial,NG2,6
4058,VIP,0.04748216780757235,0.987,PTH1R,Endothelial,NG2,6
4168,VEGFA,0.04785616604047482,0.0,AKT3,Endothelial,NG2,6
4275,APOE,0.9047148715051347,0.988,LRP8,Endothelial,NG2,6
4330,VTN,0.5188672441505633,0.0,PI4KA,Endothelial,NG2,6
4369,SEMA3G,0.25748639769335574,0.0,PLXNA2,Endothelial,NG2,6
4370,SEMA3G,0.29451240504746123,0.0,PLXNA3,Endothelial,NG2,6
4372,SEMA3G,0.23557636959919465,0.0,PLXNA4,Endothelial,NG2,6
4407,NTN1,0.15677296061408436,0.0,UNC5C,Endothelial,NG2,6
24,EDN1,0.2995063358852211,0.0,JAK2,Endothelial,Astrocytes,6
32,TNFSF10,0.2488011785062117,0.0,PIK3R1,Endothelial,Astrocytes,6
42,HBEGF,0.40041962928242153,0.0,PIK3R1,Endothelial,Astrocytes,6
52,EFNB2,0.21197508652220387,0.0,PIK3R1,Endothelial,Astrocytes,6
59,FGFR3,0.1741964188579252,0.0,PIK3R1,Endothelial,Astrocytes,6
65,AGT,0.16021391871683457,0.137,PIK3R1,Endothelial,Astrocytes,6
66,CX3CL1,0.26717222783392913,0.0,PIK3R1,Endothelial,Astrocytes,6
67,VEGFA,0.15591005319271536,0.0,PIK3R1,Endothelial,Astrocytes,6
68,VEGFC,0.23063499719608305,0.0,PIK3R1,Endothelial,Astrocytes,6
75,NTN1,0.18832742552908638,0.0,PIK3R1,Endothelial,Astrocytes,6
79,LAMB1,0.17867067827764888,0.0,PIK3R1,Endothelial,Astrocytes,6
311,FGFR3,0.1556925045811664,0.0,STAT3,Endothelial,Astrocytes,6
314,AGT,0.14171000444007575,0.069,STAT3,Endothelial,Astrocytes,6
491,TNFSF10,0.18454621860882223,0.0,PIK3CA,Endothelial,Astrocytes,6
501,HBEGF,0.33616466938503203,0.0,PIK3CA,Endothelial,Astrocytes,6
511,EFNB2,0.1477201266248144,0.0,PIK3CA,Endothelial,Astrocytes,6
518,FGFR3,0.10994145896053573,0.0,PIK3CA,Endothelial,Astrocytes,6
524,AGT,0.09595895881944509,0.678,PIK3CA,Endothelial,Astrocytes,6
525,VEGFA,0.0916550932953259,0.0,PIK3CA,Endothelial,Astrocytes,6
526,VEGFC,0.16638003729869355,0.0,PIK3CA,Endothelial,Astrocytes,6
533,NTN1,0.12407246563169691,0.0,PIK3CA,Endothelial,Astrocytes,6
537,LAMB1,0.11441571838025939,0.0,PIK3CA,Endothelial,Astrocytes,6
571,VEGFA,0.16310780460503135,0.0,ITGB1,Endothelial,Astrocytes,6
572,VEGFC,0.23783274860839904,0.0,ITGB1,Endothelial,Astrocytes,6
575,VTN,0.5780396923463196,0.0,ITGB1,Endothelial,Astrocytes,6
577,VWF,0.40715782514524884,0.0,ITGB1,Endothelial,Astrocytes,6
578,VCAM1,0.2980232318611603,0.0,ITGB1,Endothelial,Astrocytes,6
581,SPP1,0.16621125999735717,0.0,ITGB1,Endothelial,Astrocytes,6
589,LAMB1,0.18586842968996486,0.0,ITGB1,Endothelial,Astrocytes,6
597,JAM3,0.19676869535372327,0.0,ITGB1,Endothelial,Astrocytes,6
612,AGT,0.04327480593624846,0.994,ABL1,Endothelial,Astrocytes,6
717,APOE,1.1746989588058137,0.005,APP,Endothelial,Astrocytes,6
815,IGF2,0.23758670310387076,0.0,IGF1R,Endothelial,Astrocytes,6
831,VEGFA,0.11113786579701405,0.088,IGF1R,Endothelial,Astrocytes,6
832,VEGFC,0.18586280980038172,0.0,IGF1R,Endothelial,Astrocytes,6
839,DCN,0.14784508078217368,0.01,IGF1R,Endothelial,Astrocytes,6
989,S100B,0.07038094540044776,0.964,FAS,Endothelial,Astrocytes,6
1079,VTN,0.5800762600645832,0.0,ITGA6,Endothelial,Astrocytes,6
1080,VWF,0.4091943928635125,0.0,ITGA6,Endothelial,Astrocytes,6
1082,SPP1,0.16824782771562083,0.0,ITGA6,Endothelial,Astrocytes,6
1087,LAMB1,0.18790499740822852,0.0,ITGA6,Endothelial,Astrocytes,6
1228,CSF1,0.1004638216590586,0.0,PAK1,Endothelial,Astrocytes,6
1234,EFNB2,0.09221170604390504,0.0,PAK1,Endothelial,Astrocytes,6
1365,TNFSF10,0.14093408188153458,0.0,PIK3CB,Endothelial,Astrocytes,6
1370,HBEGF,0.2925525326577444,0.0,PIK3CB,Endothelial,Astrocytes,6
1372,FGFR3,0.06632932223324807,0.0,PIK3CB,Endothelial,Astrocytes,6
1442,TNFSF10,0.19732994466523907,0.0,CHUK,Endothelial,Astrocytes,6
2099,WNT5A,0.1310832044596456,0.0,LRP6,Endothelial,Astrocytes,6
2100,BMP4,0.07686383269389747,0.005,LRP6,Endothelial,Astrocytes,6
2113,APOE,0.9009489407730434,0.993,LRP6,Endothelial,Astrocytes,6
2139,WNT5A,0.09899194497633848,0.0,FZD3,Endothelial,Astrocytes,6
2278,WNT5A,0.28633292120323595,0.0,FZD2,Endothelial,Astrocytes,6
2355,EFNB2,0.15279082715672854,0.0,KRAS,Endothelial,Astrocytes,6
2481,COL27A1,0.16252822627681565,0.0,ITGB1,Endothelial,Astrocytes,6
2629,WNT5A,0.1422748634901058,0.0,NLK,Endothelial,Astrocytes,6
2902,VTN,0.8369204036104001,1.0,HSP90AA1,Endothelial,Astrocytes,6
3066,AGT,0.14361807589746933,0.25,PLCB1,Endothelial,Astrocytes,6
3068,EDN1,0.37231297048542145,0.0,PLCB1,Endothelial,Astrocytes,6
3102,AVP,0.06871218539188871,1.0,TSHR,Endothelial,Astrocytes,6
3104,VIP,0.027653388560764373,0.999,TSHR,Endothelial,Astrocytes,6
3110,ACE2,1.645359297743427,0.0,AGT,Endothelial,Astrocytes,6
3133,VEGFA,0.0553761103381217,0.276,NRP1,Endothelial,Astrocytes,6
3150,ICAM1,0.2285555356401738,0.0,EZR,Endothelial,Astrocytes,6
3151,VCAM1,0.2602269980065637,0.0,EZR,Endothelial,Astrocytes,6
3191,BMP4,0.08441018329034053,0.0,ACACA,Endothelial,Astrocytes,6
3350,CSF1,0.15926411121426004,0.0,MAP2K1,Endothelial,Astrocytes,6
3354,EFNB2,0.1510119955991065,0.0,MAP2K1,Endothelial,Astrocytes,6
3358,NTN1,0.127364334605989,0.0,MAP2K1,Endothelial,Astrocytes,6
3449,PF4,0.042282938957214355,0.044,GNAI1,Endothelial,Astrocytes,6
3541,TGFB2,0.2838333331703263,0.0,TGFBR1,Endothelial,Astrocytes,6
3542,VEGFA,0.043468430644082234,0.002,TGFBR1,Endothelial,Astrocytes,6
3850,EFNB2,0.14560398102914276,0.0,SYNJ1,Endothelial,Astrocytes,6
3853,EFNB2,0.10474093824313493,0.225,GRM5,Endothelial,Astrocytes,6
3885,VEGFA,0.04479575512531973,0.288,NRP2,Endothelial,Astrocytes,6
3886,VEGFC,0.1195206991286874,0.0,NRP2,Endothelial,Astrocytes,6
3893,SEMA3G,0.2436541377275063,0.0,NRP2,Endothelial,Astrocytes,6
3897,FGFR3,0.05710987067711801,0.149,LRRTM2,Endothelial,Astrocytes,6
3960,VTN,0.5677669510285706,0.0,ROCK1,Endothelial,Astrocytes,6
4056,AVP,0.07160607982964835,1.0,PTH1R,Endothelial,Astrocytes,6
4058,VIP,0.030547282998524015,0.998,PTH1R,Endothelial,Astrocytes,6
4157,EDN1,0.326734136875129,0.0,ADCY3,Endothelial,Astrocytes,6
4241,VIP,0.14020575038970465,0.1,TLR3,Endothelial,Astrocytes,6
4369,SEMA3G,0.23711599070943698,0.0,PLXNA2,Endothelial,Astrocytes,6
350,EFNB2,0.09446470988336755,0.014,EPHA4,Endothelial,Microglia,6
351,FGFR3,0.056686042219088885,0.339,EPHA4,Endothelial,Microglia,6
427,ICAM1,0.28678904180881176,0.0,PLCG2,Endothelial,Microglia,6
491,TNFSF10,0.18137267957581044,0.0,PIK3CA,Endothelial,Microglia,6
501,HBEGF,0.33299113035202027,0.0,PIK3CA,Endothelial,Microglia,6
511,EFNB2,0.1445465875918026,0.0,PIK3CA,Endothelial,Microglia,6
518,FGFR3,0.10676791992752395,0.0,PIK3CA,Endothelial,Microglia,6
524,AGT,0.09278541978643332,0.696,PIK3CA,Endothelial,Microglia,6
525,VEGFA,0.08848155426231412,0.002,PIK3CA,Endothelial,Microglia,6
526,VEGFC,0.1632064982656818,0.0,PIK3CA,Endothelial,Microglia,6
533,NTN1,0.12089892659868513,0.0,PIK3CA,Endothelial,Microglia,6
537,LAMB1,0.11124217934724762,0.0,PIK3CA,Endothelial,Microglia,6
981,PTN,1.6431783422249673,0.0,PTPRZ1,Endothelial,Microglia,6
1002,SPP1,0.07281142369933799,0.0,RAF1,Endothelial,Microglia,6
1062,IGF2,0.24433658943497485,0.0,PTGS2,Endothelial,Microglia,6
1070,VEGFC,0.19261269613148582,0.0,PTGS2,Endothelial,Microglia,6
1073,VIP,0.11029175156638736,0.411,PTGS2,Endothelial,Microglia,6
1220,VEGFA,0.036128793629481265,0.001,MAPK11,Endothelial,Microglia,6
1330,VTN,0.4510863844830538,0.0,ITGB7,Endothelial,Microglia,6
1331,VWF,0.2802045172819831,0.0,ITGB7,Endothelial,Microglia,6
1332,VCAM1,0.17106992399789453,0.0,ITGB7,Endothelial,Microglia,6
1334,SPP1,0.0392579521340914,0.0,ITGB7,Endothelial,Microglia,6
1339,LAMB1,0.058915121826699106,0.0,ITGB7,Endothelial,Microglia,6
1365,TNFSF10,0.14998408208740713,0.0,PIK3CB,Endothelial,Microglia,6
1370,HBEGF,0.30160253286361693,0.0,PIK3CB,Endothelial,Microglia,6
1372,FGFR3,0.07537932243912063,0.0,PIK3CB,Endothelial,Microglia,6
1379,TNFSF10,0.22003826827260814,0.0,PIK3CD,Endothelial,Microglia,6
1384,HBEGF,0.3716567190488179,0.0,PIK3CD,Endothelial,Microglia,6
1386,FGFR3,0.14543350862432164,0.0,PIK3CD,Endothelial,Microglia,6
1442,TNFSF10,0.1622594774807787,0.0,CHUK,Endothelial,Microglia,6
1574,VEGFA,0.05474212733156866,0.987,PDGFRA,Endothelial,Microglia,6
1575,VEGFC,0.12946707133493635,0.716,PDGFRA,Endothelial,Microglia,6
1582,NRP1,0.3693806925578677,0.001,PDGFRA,Endothelial,Microglia,6
1879,VEGFA,0.0780176091914116,0.002,FLT1,Endothelial,Microglia,6
1880,VEGFC,0.15274255319477928,0.0,FLT1,Endothelial,Microglia,6
1886,CSF1,0.10047164568640768,0.0,VEGFA,Endothelial,Microglia,6
1889,BMP4,0.0459553836003967,0.015,VEGFA,Endothelial,Microglia,6
1894,VIP,0.028558496180034816,0.998,VEGFA,Endothelial,Microglia,6
1895,VTN,0.4510863844830538,0.0,VEGFA,Endothelial,Microglia,6
1898,DCN,0.07286171172692524,0.0,VEGFA,Endothelial,Microglia,6
1962,CXCL1,0.4221845148969333,0.0,CCR5,Endothelial,Microglia,6
1965,CX3CL1,0.5238072286721029,0.0,CCR5,Endothelial,Microglia,6
1968,PF4,0.41007781176340014,0.0,CCR5,Endothelial,Microglia,6
1994,CXCL1,0.044701882895692296,0.0,CCR1,Endothelial,Microglia,6
1997,CX3CL1,0.14632459667086184,0.0,CCR1,Endothelial,Microglia,6
1998,PF4,0.032595179762159074,0.0,CCR1,Endothelial,Microglia,6
2024,CSF1,0.5577628704839744,0.0,TNF,Endothelial,Microglia,6
2033,S100B,0.507784866383959,0.0,TNF,Endothelial,Microglia,6
2034,STC1,0.4870484619716596,0.0,TNF,Endothelial,Microglia,6
2119,WNT5A,0.12491720449079896,0.0,RYK,Endothelial,Microglia,6
2295,BMP2,0.05074833669452025,0.002,MAP3K7,Endothelial,Microglia,6
2296,TGFB2,0.2921261030262494,0.0,MAP3K7,Endothelial,Microglia,6
2297,BMP4,0.06156208735863645,0.0,MAP3K7,Endothelial,Microglia,6
2299,AGT,0.05606506602412455,0.951,MAP3K7,Endothelial,Microglia,6
2355,EFNB2,0.1758295211448625,0.0,KRAS,Endothelial,Microglia,6
2361,TNFSF10,0.12983496398183664,0.037,PIK3R3,Endothelial,Microglia,6
2365,HBEGF,0.28145341475804647,0.014,PIK3R3,Endothelial,Microglia,6
2398,S100B,0.051282983512967034,0.995,MAP3K5,Endothelial,Microglia,6
2423,PF4,0.11506405342192877,0.0,MAP2K3,Endothelial,Microglia,6
2511,VCAM1,0.25343261396981837,0.0,ITGA9,Endothelial,Microglia,6
2512,SPP1,0.12162064210601523,0.0,ITGA9,Endothelial,Microglia,6
2516,LAMB1,0.14127781179862292,0.0,ITGA9,Endothelial,Microglia,6
2629,WNT5A,0.13869960557569888,0.0,NLK,Endothelial,Microglia,6
2696,WNT5A,0.1322210368628286,0.982,RORA,Endothelial,Microglia,6
2782,VEGFA,0.08933276739962287,0.001,CSF1,Endothelial,Microglia,6
2878,VEGFA,0.12951538331555712,0.0,VCAM1,Endothelial,Microglia,6
2881,VTN,0.5444472710568453,0.0,VCAM1,Endothelial,Microglia,6
2882,ICAM1,0.23275934820529615,0.0,VCAM1,Endothelial,Microglia,6
2895,DPP4,0.07364525376573533,0.007,CXCL12,Endothelial,Microglia,6
2902,VTN,0.8348692441263542,0.998,HSP90AA1,Endothelial,Microglia,6
3016,RARRES2,0.5175360579385436,0.0,CCRL2,Endothelial,Microglia,6
3056,AGT,0.040694929127355346,0.996,MTOR,Endothelial,Microglia,6
3057,SPP1,0.039494518995561945,0.0,MTOR,Endothelial,Microglia,6
3084,AGT,0.48345907148168477,0.0,SGK1,Endothelial,Microglia,6
3110,ACE2,0.13936140486033813,0.144,AGT,Endothelial,Microglia,6
3219,AGT,0.03952472623632344,0.997,SLC9A1,Endothelial,Microglia,6
3220,EDN1,0.26821962082427553,0.0,SLC9A1,Endothelial,Microglia,6
3256,FGFR3,0.2030421909388765,0.0,PLAU,Endothelial,Microglia,6
3258,AVP,0.21821862154306018,1.0,PLAU,Endothelial,Microglia,6
3259,VTN,0.5996877130149548,0.0,PLAU,Endothelial,Microglia,6
3261,SPP1,0.18785928066599245,0.0,PLAU,Endothelial,Microglia,6
3496,CSF1,0.10047164568640768,0.0,CELSR3,Endothelial,Microglia,6
3508,VEGFA,0.11851718671368944,0.0,ITGA9,Endothelial,Microglia,6
3509,VEGFC,0.1932421307170571,0.0,ITGA9,Endothelial,Microglia,6
3512,VTN,0.5334490744549777,0.0,ITGA9,Endothelial,Microglia,6
3513,VWF,0.3625672072539069,0.0,ITGA9,Endothelial,Microglia,6
3561,TGFB2,0.2755711767897789,0.0,ACVR1,Endothelial,Microglia,6
3740,BMP2,0.0341934104580497,0.084,ACVR1,Endothelial,Microglia,6
3744,BMP4,0.045007161122165906,0.016,ACVR1,Endothelial,Microglia,6
3747,BMP5,0.029999669187991046,0.002,ACVR1,Endothelial,Microglia,6
3774,TGFB2,0.2773087411945844,0.0,PLAT,Endothelial,Microglia,6
3861,PTN,1.6510204585808632,0.0,PTPRB,Endothelial,Microglia,6
3877,EDN1,0.2657892692490599,0.0,EDNRB,Endothelial,Microglia,6
3878,EDN3,0.35158335985068523,0.0,EDNRB,Endothelial,Microglia,6
4002,AVP,0.06727572851480092,1.0,RAMP2,Endothelial,Microglia,6
4004,VIP,0.026216931683676586,0.999,RAMP2,Endothelial,Microglia,6
4043,AVP,0.39653743121128326,0.342,GPR84,Endothelial,Microglia,6
4045,VIP,0.3554786343801589,0.0,GPR84,Endothelial,Microglia,6
4169,VEGFC,0.11432305061858705,0.0,LYVE1,Endothelial,Microglia,6
4200,APOE,0.885908692935341,0.998,SCARB1,Endothelial,Microglia,6
4241,VIP,0.13828740948722476,0.126,TLR3,Endothelial,Microglia,6
4378,VCAM1,0.2097149482975161,0.0,CYBB,Endothelial,Microglia,6
4389,PF4,0.0510064012663705,0.0,THBD,Endothelial,Microglia,6
4416,NTN1,0.09868595395769392,0.004,TRIO,Endothelial,Microglia,6
350,EFNB2,0.1418201344237228,0.0,EPHA4,Endothelial,Oligodendrocytes,6
351,FGFR3,0.10404146675944412,0.0,EPHA4,Endothelial,Oligodendrocytes,6
815,IGF2,0.2419056534119997,0.0,IGF1R,Endothelial,Oligodendrocytes,6
831,VEGFA,0.115456816105143,0.0,IGF1R,Endothelial,Oligodendrocytes,6
832,VEGFC,0.19018176010851068,0.0,IGF1R,Endothelial,Oligodendrocytes,6
839,DCN,0.15216403109030263,0.0,IGF1R,Endothelial,Oligodendrocytes,6
981,PTN,1.6852336613021095,0.0,PTPRZ1,Endothelial,Oligodendrocytes,6
1247,EFNB2,0.26863453962125067,0.0,EPHB1,Endothelial,Oligodendrocytes,6
2361,TNFSF10,0.1958336326317331,0.0,PIK3R3,Endothelial,Oligodendrocytes,6
2365,HBEGF,0.3474520834079429,0.0,PIK3R3,Endothelial,Oligodendrocytes,6
2696,WNT5A,0.15016424807353176,1.0,RORA,Endothelial,Oligodendrocytes,6
2895,DPP4,0.04327533670038536,0.0,CXCL12,Endothelial,Oligodendrocytes,6
2902,VTN,1.4549657350630447,0.0,HSP90AA1,Endothelial,Oligodendrocytes,6
3066,AGT,0.05428697204637511,1.0,PLCB1,Endothelial,Oligodendrocytes,6
3068,EDN1,0.2829818666343272,0.0,PLCB1,Endothelial,Oligodendrocytes,6
3084,AGT,0.1926172637497432,0.2,SGK1,Endothelial,Oligodendrocytes,6
3110,ACE2,0.10667793114361493,0.113,AGT,Endothelial,Oligodendrocytes,6
3115,EFNB2,0.09699968095251055,0.0,RHBDL2,Endothelial,Oligodendrocytes,6
3426,NTN1,0.26371431889776314,0.0,FYN,Endothelial,Oligodendrocytes,6
3729,BMP2,0.045805704069563545,0.283,BMPR1A,Endothelial,Oligodendrocytes,6
3732,BMP4,0.05661945473367974,0.039,BMPR1A,Endothelial,Oligodendrocytes,6
3734,BMP5,0.04161196279950488,0.001,BMPR1A,Endothelial,Oligodendrocytes,6
3774,TGFB2,0.3811580964853626,0.0,PLAT,Endothelial,Oligodendrocytes,6
3861,PTN,1.6409486240731945,0.0,PTPRB,Endothelial,Oligodendrocytes,6
3877,EDN1,0.26519911290857945,0.0,EDNRB,Endothelial,Oligodendrocytes,6
3878,EDN3,0.3509932035102048,0.0,EDNRB,Endothelial,Oligodendrocytes,6
3897,FGFR3,0.10023271078200961,0.0,LRRTM2,Endothelial,Oligodendrocytes,6
3936,BCAN,0.049677347563417976,0.903,NRCAM,Endothelial,Oligodendrocytes,6
4024,VIP,0.046808273147361815,0.997,RAMP1,Endothelial,Oligodendrocytes,6
4031,AVP,0.06732192379292119,1.0,ADCYAP1R1,Endothelial,Oligodendrocytes,6
4033,VIP,0.026263126961796862,0.999,ADCYAP1R1,Endothelial,Oligodendrocytes,6
4340,VWF,0.2829028622705925,0.0,GP1BB,Endothelial,Oligodendrocytes,6
4415,NTN1,0.07632286456545731,0.0,DSCAM,Endothelial,Oligodendrocytes,6
4416,NTN1,0.10921920608977123,0.0,TRIO,Endothelial,Oligodendrocytes,6
483,VEGFC,0.27847554195790886,0.0,PRKCA,Endothelial,Neurons2,6
815,IGF2,0.3098114948545986,0.0,IGF1R,Endothelial,Neurons2,6
831,VEGFA,0.18336265754774184,0.0,IGF1R,Endothelial,Neurons2,6
832,VEGFC,0.25808760155110955,0.0,IGF1R,Endothelial,Neurons2,6
839,DCN,0.22006987253290147,0.0,IGF1R,Endothelial,Neurons2,6
981,PTN,1.675377401771646,0.0,PTPRZ1,Endothelial,Neurons2,6
1205,EFNB2,0.1706127219788518,0.0,GRM1,Endothelial,Neurons2,6
1247,EFNB2,0.17856421565316294,0.0,EPHB1,Endothelial,Neurons2,6
1254,VTN,0.5305841954826063,0.0,ITGB8,Endothelial,Neurons2,6
1255,VWF,0.3597023282815355,0.0,ITGB8,Endothelial,Neurons2,6
1257,SPP1,0.1187557631336438,0.0,ITGB8,Endothelial,Neurons2,6
1262,LAMB1,0.1384129328262515,0.0,ITGB8,Endothelial,Neurons2,6
1745,EDN1,0.34599186960212547,0.0,AR,Endothelial,Neurons2,6
1746,VIP,0.10539710892832338,0.686,AR,Endothelial,Neurons2,6
1879,VEGFA,0.03213211365478279,0.001,FLT1,Endothelial,Neurons2,6
1880,VEGFC,0.10685705765815046,0.0,FLT1,Endothelial,Neurons2,6
2075,CXCL1,0.04296494254466649,0.0,CX3CR1,Endothelial,Neurons2,6
2078,CX3CL1,0.14458765631983603,0.0,CX3CR1,Endothelial,Neurons2,6
2079,PF4,0.030858239411133262,0.004,CX3CR1,Endothelial,Neurons2,6
2099,WNT5A,0.11805048885131189,0.0,LRP6,Endothelial,Neurons2,6
2100,BMP4,0.06383111708556376,0.002,LRP6,Endothelial,Neurons2,6
2113,APOE,0.8879162251647097,0.999,LRP6,Endothelial,Neurons2,6
2123,WNT5A,0.09497962384502948,0.0,FZD8,Endothelial,Neurons2,6
2361,TNFSF10,0.24767116174723086,0.0,PIK3R3,Endothelial,Neurons2,6
2365,HBEGF,0.39928961252344064,0.0,PIK3R3,Endothelial,Neurons2,6
2511,VCAM1,0.16370552294789692,0.0,ITGA9,Endothelial,Neurons2,6
2512,SPP1,0.031893551084093794,0.0,ITGA9,Endothelial,Neurons2,6
2516,LAMB1,0.05155072077670149,0.0,ITGA9,Endothelial,Neurons2,6
2629,WNT5A,0.13953914075176777,0.0,NLK,Endothelial,Neurons2,6
2696,WNT5A,0.93228637917403,0.0,RORA,Endothelial,Neurons2,6
2771,SPP1,0.036169899313206084,0.0,MAP3K14,Endothelial,Neurons2,6
2837,FGFR3,0.0487648398718925,0.0,FGF9,Endothelial,Neurons2,6
2895,DPP4,0.04779680398197167,0.0,CXCL12,Endothelial,Neurons2,6
2902,VTN,1.5711696689707235,0.0,HSP90AA1,Endothelial,Neurons2,6
3110,ACE2,0.10065246939129172,0.328,AGT,Endothelial,Neurons2,6
3133,VEGFA,0.07121766790924888,0.001,NRP1,Endothelial,Neurons2,6
3508,VEGFA,0.028790095691767992,0.0,ITGA9,Endothelial,Neurons2,6
3509,VEGFC,0.10351503969513566,0.0,ITGA9,Endothelial,Neurons2,6
3512,VTN,0.4437219834330562,0.0,ITGA9,Endothelial,Neurons2,6
3513,VWF,0.27284011623198545,0.0,ITGA9,Endothelial,Neurons2,6
